"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Game/_PlaceHolderts/90s_Style_Graphics/Materials/Masters/Speech_Bubble_Text.Speech_Bubble_Text","49","0","5","1","0.000000","0","0"
"/Game/_PlaceHolderts/OG_Textures/Trash_M.Trash_M","49","0","14","1","0.000000","0","0"
"/Game/_PlaceHolderts/OG_Textures/Master_Material.Master_Material","49","0","23","1","0.000000","0","23"
"/Game/_Level/_LevelAssets/_Props/_Weapons/AR_rifle/AR-15.AR-15","49","0","35","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/photos/aykan_M.aykan_M","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/woodenBoard_M.woodenBoard_M","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/Playground_2.Playground_2","49","0","46","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/plate1.plate1","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/Boxwood_M.Boxwood_M","49","0","42","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","838","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","33","1","0.000000","0","0"
"/Game/_PlaceHolderts/OG_Textures/Clean_snow_M.Clean_snow_M","49","0","23","1","0.000000","0","0"
"/Game/_PlaceHolderts/OG_Textures/Blood_normal_M.Blood_normal_M","49","0","36","1","0.000000","0","0"
"/Game/_PlaceHolderts/90s_Style_Graphics/Materials/Masters/Billboard_Floating_Master.Billboard_Floating_Master","49","0","63","1","0.000000","0","0"
"/Game/_PlaceHolderts/90s_Style_Graphics/Materials/Masters/Material_Master.Material_Master","49","0","324","2","0.000000","0","1296"
"/Game/_Level/_LevelAssets/_Props/_Weapons/shotgun/Remington_M.Remington_M","49","0","54","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Weapons/Fireaxe/Fireaxe_M.Fireaxe_M","49","0","54","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/Monke_M.Monke_M","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/whiskey.whiskey","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/Tree_M.Tree_M","49","0","179","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/TrashCan_Texture_Mat.TrashCan_Texture_Mat","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/StreetLamp_Branch_Mat.StreetLamp_Branch_Mat","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/StreetLamp_Base_DM_Mat.StreetLamp_Base_DM_Mat","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/Playground_3.Playground_3","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/Playground1.Playground1","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/book1.book1","49","0","29","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_OGFiles/skin_nasty_version2_M.skin_nasty_version2_M","49","0","35","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_OGFiles/Skin_nasty_M.Skin_nasty_M","49","0","26","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_OGFiles/Concrete_M_Stretch.Concrete_M_Stretch","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_OGFiles/Concrete_M.Concrete_M","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_HealthItems/materials/medkit_M.medkit_M","49","0","29","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_HealthItems/materials/Bandage_M.Bandage_M","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/jukebox1.jukebox1","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/frame_3.frame_3","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/Frame_M.Frame_M","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/diner_chair_and_table.diner_chair_and_table","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/curtain.curtain","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/Couch_M.Couch_M","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/Carpet_M.Carpet_M","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/cardboardBox_M.cardboardBox_M","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/Board_M.Board_M","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/Bench_M.Bench_M","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_Materials/custom.custom","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_keys/key2.key2","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Props/_keys/key1.key1","49","0","29","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_OGFiles/Wallwhitewindow_M.Wallwhitewindow_M","49","0","14","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_OGFiles/WallWhite_M.WallWhite_M","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_OGFiles/Whitecontainer_M.Whitecontainer_M","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_OGFiles/Factory_M.Factory_M","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_OGFiles/marble_2_tiling-ish_Mat.marble_2_tiling-ish_Mat","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_OGFiles/Lab_Wall_M.Lab_Wall_M","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_OGFiles/green_wood_BaseColor_2_Mat.green_wood_BaseColor_2_Mat","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_OGFiles/DustyWood_M.DustyWood_M","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Env_Materials/Stucco_M.Stucco_M","49","0","35","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Pipe/RedPipe.RedPipe","49","0","26","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Pavement/pavement1.pavement1","49","0","44","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Door/Alternet_Door_2.Alternet_Door_2","49","0","26","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Door/door1.door1","49","0","35","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Catwalk/Catwalk_Grate_AlbedoTransparency_Mat.Catwalk_Grate_AlbedoTransparency_Mat","49","0","33","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/container/container.container","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Catwalk/BackPanel_M.BackPanel_M","49","0","14","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Pavement/squarepavement.squarepavement","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Pavement/pavement_stretch_M.pavement_stretch_M","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Env_Materials/WoodWall_M.WoodWall_M","49","0","35","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Env_Materials/WoodwindowWall_M.WoodwindowWall_M","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/window/glass1.glass1","49","0","27","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Stairs/materials/woodstair_M.woodstair_M","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Stairs/stairs_001.stairs_001","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/sign/parksign_M.parksign_M","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/shed/shed1.shed1","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/roof/Roof_M_3.Roof_M_3","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/roof/Roof_M.Roof_M","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Rail/metal_rails.metal_rails","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/postboxes/postbox1.postbox1","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Pipe/pipe1.pipe1","49","0","26","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Pillar/pillar1.pillar1","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/oiltank/oil_tank1.oil_tank1","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/mooring_bollard/mooring_bollard1.mooring_bollard1","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Lighthouse/lighthouse1.lighthouse1","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Lab_floor/lab_floor1.lab_floor1","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Lab_floor/grates.grates","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Lab_floor/danger_texture.danger_texture","49","0","23","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/fence/fence1.fence1","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/Door/Alternet_Door.Alternet_Door","49","0","26","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/container/side_container.side_container","49","0","42","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Environment_Assets/container/container_door.container_door","49","0","42","1","0.000000","0","0"
"/Game/_Core/_Player/_Assets/_Textures/_Meterials/Carp_Holst_M.Carp_Holst_M","49","0","54","1","0.000000","0","0"
"/Game/_Core/_Player/_Assets/_Textures/_Meterials/Carp_M.Carp_M","49","0","54","1","0.000000","0","0"
"/Game/_Core/_Weapons/Sig_Sauer/Weapon_Materials/SigSauer_M.SigSauer_M","49","0","54","1","0.000000","0","0"
"/Game/_Core/_Weapons/shotgun/Remington_M.Remington_M","49","0","54","1","0.000000","0","0"
"/Game/_Core/_Weapons/knife/Knife_M.Knife_M","49","0","54","1","0.000000","0","0"
"/Game/_Core/_Weapons/Fireaxe/Fireaxe_M.Fireaxe_M","49","0","54","1","0.000000","0","0"
"/Game/_Core/_Weapons/AR_rifle/AR-15.AR-15","49","0","35","1","0.000000","0","0"
"/Game/_Core/_Weapons/Ammo_boxes/ShotgunAmmo/shotgun_ammobox.shotgun_ammobox","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","4","1","0.000000","0","0"
"/Game/_Core/_Enemies/Kronen_Female_001/Kronen_Fem1.Kronen_Fem1","49","0","54","1","0.000000","0","0"
"/Game/_Core/_Enemies/_Charger/Moose_Tent_M.Moose_Tent_M","49","0","54","1","0.000000","0","0"
"/Game/_Core/_Enemies/_Charger/Moose_Body_M.Moose_Body_M","49","0","54","1","0.000000","0","0"
"/Game/_Core/_Enemies/_Charger/Moose_Antler_M.Moose_Antler_M","49","0","54","1","0.000000","0","0"
"/Game/_Core/_Enemies/Slugger_Enemy_001/Slugger.Slugger","49","0","54","1","0.000000","0","0"
"/Game/_Core/_Enemies/Kronen_Male_003/Kronen_Male3.Kronen_Male3","49","0","62","1","0.000000","0","0"
"/Game/_Core/_Enemies/Kronen_Male_002/Kronen_Male2.Kronen_Male2","49","0","62","1","0.000000","0","0"
"/Game/_Core/_Enemies/Kronen_Male_001/Kronen_Male1.Kronen_Male1","49","0","54","1","0.000000","0","0"
"/Game/_Core/_Enemies/Kronen_Female_003/Kronen_Fem3.Kronen_Fem3","49","0","54","1","0.000000","0","0"
"/Game/_Core/_Enemies/Kronen_Female_002/Kronen_Fem2.Kronen_Fem2","49","0","54","1","0.000000","0","0"
"/Game/_Core/_Enemies/Kronen_Fast_003/Kronen_Fast3.Kronen_Fast3","49","0","62","1","0.000000","0","0"
"/Game/_Core/_Enemies/Kronen_Fast_002/Kronen_Fast2.Kronen_Fast2","49","0","62","1","0.000000","0","0"
"/Game/_Core/_Enemies/Kronen_Fast_001/Kronen_Fast1.Kronen_Fast1","49","0","54","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","44","1","0.000000","0","0"
"/Game/_PlaceHolderts/Oz_PSX_Shader/PSXpixelated_M.PSXpixelated_M","49","0","4","1","0.000000","0","0"
"/Game/_PlaceHolderts/OG_Textures/Chain_M.Chain_M","49","0","46","1","0.000000","0","46"
"/Game/_PlaceHolderts/OG_Textures/Plant_M.Plant_M","49","0","92","1","0.000000","0","92"
"/Game/_PlaceHolderts/OG_Textures/grass.grass","49","0","92","1","0.000000","0","92"
"/Game/_Level/_LevelAssets/_OGFiles/grass_2.grass_2","49","0","92","1","0.000000","0","0"
"/Landmass/DistanceFields/Materials/JumpFloodStep.JumpFloodStep","49","0","3","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","4","1","0.000000","0","0"
"/Landmass/DistanceFields/Materials/BlurEdges.BlurEdges","49","0","3","1","0.000000","0","0"
"/Landmass/DistanceFields/Materials/DetectEdges.DetectEdges","49","0","3","1","0.000000","0","0"
"/NiagaraFluids/Materials/Grid3D/M_RayMarch_Smoke.M_RayMarch_Smoke","49","0","9","1","0.000000","0","9"
"/NiagaraFluids/Materials/Grid3D/M_RayMarch_Fire_Ramps.M_RayMarch_Fire_Ramps","49","0","9","1","0.000000","0","27"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","68","1","0.000000","0","0"
"/NiagaraFluids/Materials/Grid3D/M_3DGas_Base.M_3DGas_Base","49","0","200","5","0.000000","0","40"
"/Game/_PlaceHolderts/OG_Textures/Water_M.Water_M","49","0","42","1","0.000000","0","0"
"/Landmass/Landscape/BlueprintBrushes/Materials/Debug/DebugDrawing_CustomBrush.DebugDrawing_CustomBrush","49","0","3","1","0.000000","0","0"
"/Landmass/Landscape/BlueprintBrushes/Materials/M_SimpleBrush.M_SimpleBrush","49","0","4","1","0.000000","0","0"
"/Landmass/PreviewContent/Water/Mats/M_Simple_River_01.M_Simple_River_01","49","0","26","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","70","6","0.000000","0","0"
"/Landmass/Landscape/BlueprintBrushes/Materials/LandmassBrush_Width.LandmassBrush_Width","49","0","4","1","0.000000","0","0"
"/Landmass/Landscape/BlueprintBrushes/Materials/CacheDistanceField_RG8.CacheDistanceField_RG8","49","0","3","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","66","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","92","1","0.000000","0","0"
"/Landmass/Landscape/BlueprintBrushes/Materials/LandmassBrush_Angle.LandmassBrush_Angle","49","0","4","1","0.000000","0","0"
"/Landmass/Landscape/BlueprintBrushes/Materials/LandmassBrush_Weightmap.LandmassBrush_Weightmap","49","0","4","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","50","2","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","49","0","144","6","0.000000","0","0"
"/Game/_Level/_LevelAssets/_OGFiles/Master_Material.Master_Material","49","0","3149","47","0.000000","0","3216"
